arm,seed,step,loss,loss_r,loss_ic,loss_bc,rel_l2,w_ic,w_bc,gnorm_r,gnorm_ic,gnorm_bc
bc_starve_w=0,1,1250,8.524658e-03,6.409468e-03,2.115190e-03,7.452631e-02,1.497044e-01,1.000000e+00,0.000000e+00,1.022948e+00,4.033480e-01,3.351615e+00
bc_starve_w=0,1,1500,1.097868e-03,5.531175e-05,1.042556e-03,4.945316e-02,1.683069e-01,1.000000e+00,0.000000e+00,7.159879e-03,1.555635e-02,2.773009e+00
bc_starve_w=0,1,1750,9.645344e-04,4.876639e-05,9.157680e-04,3.972827e-02,1.491589e-01,1.000000e+00,0.000000e+00,2.489650e-03,2.579807e-03,2.544952e+00
bc_starve_w=0,1,2000,8.509269e-04,5.160808e-05,7.993188e-04,2.660372e-02,1.239060e-01,1.000000e+00,0.000000e+00,2.466831e-02,5.564565e-03,2.129970e+00
bc_starve_w=0,1,2250,6.847227e-04,4.343196e-05,6.412908e-04,1.894863e-02,1.035312e-01,1.000000e+00,0.000000e+00,4.033428e-03,4.652531e-03,1.801562e+00
bc_starve_w=0,1,2500,4.947450e-04,4.372198e-05,4.510230e-04,1.138970e-02,8.009566e-02,1.000000e+00,0.000000e+00,2.550118e-03,2.887143e-03,1.395576e+00
bc_starve_w=0,1,2750,3.541962e-04,4.495560e-05,3.092406e-04,6.538053e-03,5.605114e-02,1.000000e+00,0.000000e+00,2.749360e-02,7.702558e-02,1.064123e+00
bc_starve_w=0,1,3000,1.818537e-04,3.226831e-05,1.495854e-04,2.665705e-03,3.920357e-02,1.000000e+00,0.000000e+00,3.003596e-03,2.936119e-03,6.613820e-01
bc_starve_w=0,2,0,7.919974e-01,5.608844e-02,7.359090e-01,1.290135e-02,8.603274e-01,1.000000e+00,0.000000e+00,1.755568e+00,4.826723e+00,4.108712e-01
bc_starve_w=0,2,250,9.874094e-02,2.557282e-05,9.871536e-02,7.053139e-01,6.217195e-01,1.000000e+00,0.000000e+00,4.760353e-04,1.004492e-02,5.841619e+00
bc_starve_w=0,2,500,3.461611e-03,8.065777e-04,2.655033e-03,1.368370e-01,2.689890e-01,1.000000e+00,0.000000e+00,2.215873e-02,1.867315e-02,4.295768e+00
bc_starve_w=0,2,750,1.980472e-03,2.111590e-04,1.769313e-03,2.868226e-02,1.285200e-01,1.000000e+00,0.000000e+00,2.125026e-02,2.471761e-02,2.207066e+00
bc_starve_w=0,2,1000,1.485873e-03,1.838822e-04,1.301991e-03,1.669070e-02,9.540260e-02,1.000000e+00,0.000000e+00,1.656067e-02,2.198202e-02,1.746506e+00
bc_starve_w=0,2,1250,1.176473e-03,1.740320e-04,1.002441e-03,2.161295e-02,1.069421e-01,1.000000e+00,0.000000e+00,9.106698e-03,5.205103e-03,1.788299e+00
bc_starve_w=0,2,1500,9.232066e-04,1.526451e-04,7.705616e-04,1.983030e-02,1.022719e-01,1.000000e+00,0.000000e+00,1.063404e-02,2.339956e-02,1.652389e+00
bc_starve_w=0,2,1750,1.835290e-03,4.768186e-04,1.358471e-03,1.588679e-02,9.201311e-02,1.000000e+00,0.000000e+00,2.114890e-01,4.315532e-01,1.534091e+00
bc_starve_w=0,2,2000,4.679240e-04,1.007994e-04,3.671246e-04,7.691624e-03,6.493441e-02,1.000000e+00,0.000000e+00,1.822606e-02,1.359918e-02,1.029454e+00
bc_starve_w=0,2,2250,2.973799e-04,6.671176e-05,2.306681e-04,4.874667e-03,5.092171e-02,1.000000e+00,0.000000e+00,3.570656e-03,3.077431e-03,8.289519e-01
bc_starve_w=0,2,2500,1.625414e-04,4.778860e-05,1.147528e-04,2.347609e-03,3.473566e-02,1.000000e+00,0.000000e+00,1.549857e-03,1.744021e-03,5.801516e-01
bc_starve_w=0,2,2750,1.106515e-04,3.731643e-05,7.333510e-05,9.652802e-04,2.305742e-02,1.000000e+00,0.000000e+00,1.095414e-02,3.280110e-03,3.780134e-01
bc_starve_w=0,2,3000,3.140752e-04,2.654741e-04,4.860113e-05,2.180094e-04,2.555238e-02,1.000000e+00,0.000000e+00,1.554889e-01,3.367452e-02,1.633972e-01
adaptive,0,0,2.158253e+01,8.854827e-02,5.196859e-01,1.942101e-02,7.140950e-01,3.572338e+01,1.508187e+02,2.125204e+00,4.032662e+00,6.365021e-01
adaptive,0,250,1.507363e+01,7.313110e-01,2.871641e-03,2.308032e-03,2.930222e-01,3.673559e+03,1.643467e+03,1.158797e+01,1.034130e-01,3.109248e-01
adaptive,0,500,2.524410e+02,5.278950e-01,1.132287e-03,3.330729e-04,1.379698e-01,2.173267e+05,1.752448e+04,6.497074e+00,3.228253e-03,4.943013e-02
adaptive,0,750,3.782673e+02,8.803923e-01,1.061450e-03,4.156634e-04,1.723232e-01,3.425025e+05,3.329091e+04,7.829739e+00,5.763637e-03,5.075137e-02
adaptive,0,1000,1.660477e+02,9.118058e-01,4.814822e-04,1.478993e-04,2.341671e-01,3.286375e+05,4.667223e+04,7.855673e+00,3.452810e-03,2.224928e-02
adaptive,0,1250,1.492655e+01,8.803887e-01,5.360007e-05,2.404265e-05,3.049499e-01,2.353832e+05,5.946127e+04,8.545833e+00,1.973008e-03,4.122233e-03
adaptive,0,1500,4.660323e+02,2.963665e+00,7.815210e-04,4.635282e-04,6.496895e-01,5.104314e+05,1.384076e+05,2.968417e+01,1.839846e-02,6.638854e-02
adaptive,0,1750,2.901081e+02,2.205577e+00,3.606130e-04,1.791398e-04,4.645972e-01,6.997715e+05,1.984805e+05,2.127234e+01,9.579483e-03,3.061260e-02
adaptive,0,2000,1.294157e+02,1.903703e+00,1.132407e-04,6.423634e-05,3.097791e-01,9.755601e+05,2.652531e+05,1.596025e+01,7.190642e-03,2.709817e-02
adaptive,0,2250,1.601353e+01,1.876742e+00,3.739146e-05,1.903609e-05,2.751938e-01,3.121802e+05,1.294337e+05,1.604302e+01,1.992329e-03,5.898910e-03
adaptive,0,2500,6.573103e+02,2.481720e+00,8.103680e-04,2.476529e-04,8.362773e-01,6.448551e+05,5.340485e+05,2.755843e+01,2.813921e-02,2.057305e-02
adaptive,0,2750,3.291708e+02,2.240419e+00,5.279820e-04,1.567961e-04,7.591806e-01,4.929241e+05,4.252356e+05,2.549353e+01,1.783270e-02,1.951230e-02
adaptive,0,3000,2.686198e+02,2.092064e+00,3.461265e-04,1.105811e-04,6.999008e-01,5.954690e+05,5.463876e+05,2.411412e+01,1.433075e-02,1.493474e-02
adaptive,1,0,9.399578e+00,2.589028e-02,6.840348e-01,1.567944e-02,6.890456e-01,1.279864e+01,3.947678e+01,1.390463e+00,5.149986e+00,1.087909e+00
adaptive,1,250,1.044271e+02,1.605476e+00,3.070439e-03,2.050315e-03,3.544967e-01,2.318779e+04,1.542445e+04,1.094464e+01,1.287180e-01,4.363250e-01
adaptive,1,500,5.527983e+01,9.849596e-01,2.183123e-03,8.195519e-04,3.824191e-01,2.119531e+04,9.789372e+03,7.560141e+00,6.370573e-02,1.358785e-01
adaptive,1,750,3.906675e+01,6.932305e-01,1.893982e-03,7.755387e-04,3.391759e-01,1.703895e+04,7.868144e+03,6.168231e+00,5.101408e-02,1.086838e-01
adaptive,1,1000,2.045294e+01,4.646869e-01,1.526994e-03,7.442835e-04,2.500662e-01,1.067708e+04,4.950286e+03,4.690208e+00,4.992006e-02,1.057837e-01
adaptive,1,1250,1.409965e+01,4.087093e-01,1.211479e-03,6.371665e-04,1.889939e-01,9.087241e+03,4.209161e+03,3.881635e+00,4.762574e-02,1.016063e-01
adaptive,1,1500,3.236085e+01,4.011965e-01,9.561891e-04,4.701027e-04,1.863911e-01,2.725888e+04,1.253984e+04,3.515849e+00,3.907155e-02,8.420399e-02
adaptive,1,1750,3.179349e+01,3.982084e-01,6.444029e-04,2.915182e-04,3.142550e-01,3.992127e+04,1.944956e+04,4.233775e+00,2.777479e-02,5.613488e-02
adaptive,1,2000,2.067182e+01,3.938175e-01,4.265222e-04,1.455540e-04,4.097793e-01,3.760255e+04,2.912791e+04,6.492473e+00,2.370017e-02,3.008730e-02
adaptive,1,2250,9.876605e+01,8.209392e-01,1.025919e-03,4.973765e-04,5.844217e-01,6.902791e+04,5.454233e+04,1.298021e+01,4.099638e-02,1.547020e-01
adaptive,1,2500,3.797988e+01,6.727057e-01,3.403948e-04,1.167587e-04,5.231902e-01,8.939625e+04,5.890056e+04,1.139926e+01,1.454594e-02,2.153504e-02
adaptive,1,2750,2.881392e+00,5.992814e-01,7.352383e-05,2.747033e-05,4.801823e-01,2.429278e+04,1.805630e+04,1.066086e+01,1.412783e-02,9.757450e-03
adaptive,1,3000,1.136987e+02,8.825256e-01,1.255640e-03,3.077089e-04,6.566850e-01,7.579810e+04,5.733024e+04,1.767171e+01,3.500708e-02,4.544787e-02
adaptive,2,0,1.519345e+01,5.608844e-02,7.359090e-01,1.290135e-02,8.559887e-01,1.814950e+01,1.380464e+02,1.755568e+00,4.826723e+00,4.108712e-01
adaptive,2,250,1.331725e+02,5.047182e-01,8.000194e-03,2.731987e-03,4.148648e-01,7.950037e+03,2.528047e+04,7.357056e+00,1.484265e-01,3.283394e-01
adaptive,2,500,2.975842e+01,6.006569e-01,2.680148e-03,2.830676e-04,3.158536e-01,9.089302e+03,1.694679e+04,5.107512e+00,1.036225e-01,5.507518e-02
adaptive,2,750,3.020074e+01,6.261820e-01,2.301020e-03,2.436204e-04,3.312690e-01,1.073166e+04,2.003442e+04,5.208628e+00,8.031581e-02,4.279803e-02
adaptive,2,1000,2.341207e+01,6.168318e-01,1.991420e-03,2.045572e-04,3.635323e-01,9.600347e+03,1.797501e+04,5.530109e+00,6.628616e-02,3.531152e-02
adaptive,2,1250,1.735725e+01,6.637536e-01,1.607294e-03,1.177677e-04,3.887757e-01,8.811635e+03,2.148816e+04,7.229171e+00,5.570180e-02,1.990285e-02
adaptive,2,1500,2.064520e+01,5.451810e-01,1.846677e-03,2.154730e-04,2.620752e-01,7.890093e+03,2.566241e+04,4.866685e+00,1.126240e-01,3.421072e-02
adaptive,2,1750,1.877535e+01,5.162571e-01,1.752730e-03,1.489113e-04,2.832935e-01,8.170348e+03,2.644982e+04,4.659027e+00,8.930678e-02,2.750947e-02
adaptive,2,2000,2.789245e+01,5.193686e-01,1.520999e-03,1.114076e-04,3.108568e-01,1.456149e+04,4.690047e+04,4.945120e+00,7.164316e-02,2.217760e-02
adaptive,2,2250,3.238175e+01,6.247284e-01,9.928938e-04,7.196143e-05,3.379405e-01,2.592293e+04,8.363242e+04,6.022022e+00,4.619548e-02,1.415896e-02
adaptive,2,2500,5.209651e+02,1.331422e+00,3.778321e-04,3.436823e-05,5.389868e-01,1.232209e+06,1.573130e+06,1.563791e+01,3.839987e-03,3.061282e-03
adaptive,2,2750,4.827960e+01,4.064730e-01,1.679805e-03,3.294958e-04,2.120677e-01,2.273884e+04,2.936699e+04,3.855195e+00,7.695924e-02,5.930707e-02
adaptive,2,3000,2.196046e+01,3.966889e-01,1.661397e-03,3.283262e-04,2.092257e-01,1.032287e+04,1.344208e+04,3.772991e+00,7.631016e-02,5.842777e-02
